Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1316.6666693,False,,,,LEFT,382.33290000005127,2019-12-13 12:54:39.139296,2019-12-13 12:54:39.730276,128,5.168220416666667,S18,Response_Inhibition
RIGHT,1383.3333361,False,,,,RIGHT,534.3835999999555,2019-12-13 12:54:41.122626,2019-12-13 12:54:41.865012,129,5.168220416666667,S18,Response_Inhibition
LEFT,600.0000012,False,,,,LEFT,511.32940000002236,2019-12-13 12:54:42.473405,2019-12-13 12:54:43.193122,130,5.168220416666667,S18,Response_Inhibition
LEFT,1216.6666691,False,,,,LEFT,486.7249000000129,2019-12-13 12:54:44.418332,2019-12-13 12:54:45.113906,131,5.168220416666667,S18,Response_Inhibition
LEFT,733.3333348,True,133.3333336,,,Time_Max_Exceeded,1500.0594335999372,2019-12-13 12:54:45.856085,2019-12-13 12:54:47.358653,132,5.168220416666667,S18,Response_Inhibition
LEFT,1350.0000027,True,133.3333336,,,Time_Max_Exceeded,1500.0456335999038,2019-12-13 12:54:48.718029,2019-12-13 12:54:50.221156,133,5.168220416666667,S18,Response_Inhibition
RIGHT,1150.0000023,False,,,,RIGHT,460.52450000001954,2019-12-13 12:54:51.380955,2019-12-13 12:54:52.049257,134,5.168220416666667,S18,Response_Inhibition
LEFT,1483.3333363,False,,,,LEFT,419.3872000000738,2019-12-13 12:54:53.541881,2019-12-13 12:54:54.169914,135,5.168220416666667,S18,Response_Inhibition
RIGHT,1500.000003,False,,,,RIGHT,419.0011000000595,2019-12-13 12:54:55.677869,2019-12-13 12:54:56.304704,136,5.168220416666667,S18,Response_Inhibition
RIGHT,816.6666683,False,,,,RIGHT,575.3800000001092,2019-12-13 12:54:57.130017,2019-12-13 12:54:57.913729,137,5.168220416666667,S18,Response_Inhibition
RIGHT,1216.6666691,False,,,,RIGHT,541.076799999928,2019-12-13 12:54:59.140362,2019-12-13 12:54:59.889917,138,5.168220416666667,S18,Response_Inhibition
LEFT,900.0000018000001,False,,,,LEFT,506.68899999993755,2019-12-13 12:55:00.798141,2019-12-13 12:55:01.513996,139,5.168220416666667,S18,Response_Inhibition
LEFT,716.6666681,False,,,,LEFT,393.84719999998197,2019-12-13 12:55:02.239529,2019-12-13 12:55:02.840757,140,5.168220416666667,S18,Response_Inhibition
RIGHT,1166.666669,True,266.6666672,,,RIGHT,453.3086672000062,2019-12-13 12:55:04.017126,2019-12-13 12:55:04.680818,141,5.168220416666667,S18,Response_Inhibition
LEFT,1466.6666696,False,,,,LEFT,396.9865999999911,2019-12-13 12:55:06.156149,2019-12-13 12:55:06.761069,142,5.168220416666667,S18,Response_Inhibition
LEFT,650.0000013,False,,,,LEFT,460.4114999999638,2019-12-13 12:55:07.420879,2019-12-13 12:55:08.088630,143,5.168220416666667,S18,Response_Inhibition
RIGHT,1000.000002,False,,,,RIGHT,592.0180000000528,2019-12-13 12:55:09.096978,2019-12-13 12:55:09.896926,144,5.168220416666667,S18,Response_Inhibition
LEFT,666.6666680000001,False,,,,LEFT,380.90390000002117,2019-12-13 12:55:10.572480,2019-12-13 12:55:11.160652,145,5.168220416666667,S18,Response_Inhibition
LEFT,683.3333347,True,116.6666669,,,LEFT,384.9893668999988,2019-12-13 12:55:11.852839,2019-12-13 12:55:12.449114,146,5.168220416666667,S18,Response_Inhibition
RIGHT,900.0000018000001,False,,,,RIGHT,451.19450000004235,2019-12-13 12:55:13.358195,2019-12-13 12:55:14.016711,147,5.168220416666667,S18,Response_Inhibition
LEFT,933.3333352,True,200.0000004,,,LEFT,343.080800400007,2019-12-13 12:55:14.959212,2019-12-13 12:55:15.513788,148,5.168220416666667,S18,Response_Inhibition
RIGHT,600.0000012,False,,,,RIGHT,590.6972000000223,2019-12-13 12:55:16.122162,2019-12-13 12:55:16.920563,149,5.168220416666667,S18,Response_Inhibition
RIGHT,1250.0000025,True,150.0000003,,,RIGHT,402.983000299972,2019-12-13 12:55:18.179102,2019-12-13 12:55:18.793920,150,5.168220416666667,S18,Response_Inhibition
LEFT,1333.3333360000001,False,,,,LEFT,401.14919999996346,2019-12-13 12:55:20.136416,2019-12-13 12:55:20.744922,151,5.168220416666667,S18,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,562.37950000002,2019-12-13 12:55:21.287225,2019-12-13 12:55:22.058420,152,5.168220416666667,S18,Response_Inhibition
RIGHT,1433.3333362,False,,,,RIGHT,508.93970000004174,2019-12-13 12:55:23.500320,2019-12-13 12:55:24.217253,153,5.168220416666667,S18,Response_Inhibition
LEFT,633.3333346000001,False,,,,LEFT,461.65130000008503,2019-12-13 12:55:24.859536,2019-12-13 12:55:25.530443,154,5.168220416666667,S18,Response_Inhibition
RIGHT,700.0000014,False,,,,RIGHT,466.0278000000062,2019-12-13 12:55:26.239020,2019-12-13 12:55:26.913216,155,5.168220416666667,S18,Response_Inhibition
