Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1416.6666695000001,True,116.6666669,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1133.3333356,True,83.33333350000001,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1216.6666691,True,66.6666668,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,900.0000018000001,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1300.0000026,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,783.3333349000001,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1150.0000023,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,950.0000019,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,716.6666681,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,616.6666679,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,816.6666683,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1400.0000028,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,666.6666680000001,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1250.0000025,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1466.6666696,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1200.0000024,True,200.0000004,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,1100.0000022,True,266.6666672,,,,,,,,2.4118729500000002,P2,Response_Inhibition
LEFT,1316.6666693,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
RIGHT,683.3333347,False,,,,,,,,,2.4118729500000002,P2,Response_Inhibition
