Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1050.0000021,False,,,,RIGHT,539.9409999999989,2019-10-31 16:23:17.876515,2019-10-31 16:23:18.626205,117,6.704649966666667,s3,ResponseInhibition
RIGHT,616.6666679,False,,,,RIGHT,508.425099999954,2019-10-31 16:23:19.254135,2019-10-31 16:23:19.972594,118,6.704649966666667,s3,ResponseInhibition
RIGHT,1016.6666687000001,False,,,,RIGHT,414.9079999999685,2019-10-31 16:23:20.999762,2019-10-31 16:23:21.627670,119,6.704649966666667,s3,ResponseInhibition
LEFT,1500.000003,False,,,,LEFT,629.6801999999388,2019-10-31 16:23:23.140944,2019-10-31 16:23:23.981491,120,6.704649966666667,s3,ResponseInhibition
RIGHT,1283.3333359,False,,,,RIGHT,369.67249999997875,2019-10-31 16:23:25.275512,2019-10-31 16:23:25.855835,121,6.704649966666667,s3,ResponseInhibition
LEFT,616.6666679,True,283.3333339,,,LEFT,323.851533900065,2019-10-31 16:23:26.486149,2019-10-31 16:23:27.025842,122,6.704649966666667,s3,ResponseInhibition
RIGHT,1350.0000027,False,,,,RIGHT,441.8015999999625,2019-10-31 16:23:28.392010,2019-10-31 16:23:29.044885,123,6.704649966666667,s3,ResponseInhibition
LEFT,1200.0000024,True,250.0000005,,,Time_Max_Exceeded,1500.0880005000051,2019-10-31 16:23:30.257180,2019-10-31 16:23:31.761485,124,6.704649966666667,s3,ResponseInhibition
LEFT,533.3333344,True,283.3333339,,,LEFT,529.8381338999116,2019-10-31 16:23:32.310050,2019-10-31 16:23:33.054135,125,6.704649966666667,s3,ResponseInhibition
LEFT,716.6666681,False,,,,LEFT,717.3709000001054,2019-10-31 16:23:33.787140,2019-10-31 16:23:34.715794,126,6.704649966666667,s3,ResponseInhibition
RIGHT,1300.0000026,False,,,,RIGHT,771.4772999999013,2019-10-31 16:23:36.029931,2019-10-31 16:23:37.011555,127,6.704649966666667,s3,ResponseInhibition
LEFT,1100.0000022,False,,,,LEFT,710.7767999999623,2019-10-31 16:23:38.123964,2019-10-31 16:23:39.044535,128,6.704649966666667,s3,ResponseInhibition
LEFT,1350.0000027,True,250.0000005,,,Time_Max_Exceeded,1500.1003004999855,2019-10-31 16:23:40.410661,2019-10-31 16:23:41.915487,129,6.704649966666667,s3,ResponseInhibition
RIGHT,950.0000019,False,,,,RIGHT,661.8346000000201,2019-10-31 16:23:42.881110,2019-10-31 16:23:43.752773,130,6.704649966666667,s3,ResponseInhibition
RIGHT,1400.0000028,True,283.3333339,,,Time_Max_Exceeded,1500.1670338999384,2019-10-31 16:23:45.166041,2019-10-31 16:23:46.670912,131,6.704649966666667,s3,ResponseInhibition
LEFT,1150.0000023,False,,,,LEFT,555.539500000009,2019-10-31 16:23:47.835195,2019-10-31 16:23:48.600192,132,6.704649966666667,s3,ResponseInhibition
LEFT,700.0000014,True,283.3333339,,,Time_Max_Exceeded,1500.0732338999933,2019-10-31 16:23:49.312286,2019-10-31 16:23:50.816905,133,6.704649966666667,s3,ResponseInhibition
LEFT,1133.3333356,False,,,,LEFT,977.8974999999264,2019-10-31 16:23:51.962865,2019-10-31 16:23:53.149183,134,6.704649966666667,s3,ResponseInhibition
RIGHT,1466.6666696,False,,,,RIGHT,519.9883999999884,2019-10-31 16:23:54.633735,2019-10-31 16:23:55.363182,135,6.704649966666667,s3,ResponseInhibition
RIGHT,850.0000017,False,,,,RIGHT,683.0252000000883,2019-10-31 16:23:56.223060,2019-10-31 16:23:57.115229,136,6.704649966666667,s3,ResponseInhibition
RIGHT,1333.3333360000001,False,,,,RIGHT,510.73570000005475,2019-10-31 16:23:58.458104,2019-10-31 16:23:59.177812,137,6.704649966666667,s3,ResponseInhibition
LEFT,1166.666669,False,,,,LEFT,607.4639000000843,2019-10-31 16:24:00.353303,2019-10-31 16:24:01.169425,138,6.704649966666667,s3,ResponseInhibition
LEFT,1433.3333362,True,283.3333339,,,Time_Max_Exceeded,1500.0600338999811,2019-10-31 16:24:02.622655,2019-10-31 16:24:04.126691,139,6.704649966666667,s3,ResponseInhibition
RIGHT,833.333335,True,283.3333339,,,RIGHT,531.6048338999872,2019-10-31 16:24:04.972958,2019-10-31 16:24:05.716307,140,6.704649966666667,s3,ResponseInhibition
RIGHT,983.3333353,True,283.3333339,,,Time_Max_Exceeded,1500.0628339000423,2019-10-31 16:24:06.722517,2019-10-31 16:24:08.226038,141,6.704649966666667,s3,ResponseInhibition
LEFT,1483.3333363,False,,,,LEFT,798.9741999999751,2019-10-31 16:24:09.720975,2019-10-31 16:24:10.727009,142,6.704649966666667,s3,ResponseInhibition
RIGHT,1100.0000022,False,,,,RIGHT,573.7646999999697,2019-10-31 16:24:11.844287,2019-10-31 16:24:12.625785,143,6.704649966666667,s3,ResponseInhibition
LEFT,500.000001,False,,,,LEFT,632.3607000000493,2019-10-31 16:24:13.144415,2019-10-31 16:24:13.983922,144,6.704649966666667,s3,ResponseInhibition
RIGHT,1483.3333363,True,283.3333339,,,Time_Max_Exceeded,1500.0617338999655,2019-10-31 16:24:15.487560,2019-10-31 16:24:16.990908,145,6.704649966666667,s3,ResponseInhibition
RIGHT,1433.3333362,False,,,,RIGHT,498.14200000002984,2019-10-31 16:24:18.436176,2019-10-31 16:24:19.143015,146,6.704649966666667,s3,ResponseInhibition
RIGHT,883.3333351,False,,,,RIGHT,662.6201999999921,2019-10-31 16:24:20.035591,2019-10-31 16:24:20.906194,147,6.704649966666667,s3,ResponseInhibition
RIGHT,533.3333344,False,,,,RIGHT,548.7308999998959,2019-10-31 16:24:21.455934,2019-10-31 16:24:22.213256,148,6.704649966666667,s3,ResponseInhibition
RIGHT,783.3333349000001,False,,,,RIGHT,389.11989999996877,2019-10-31 16:24:23.016053,2019-10-31 16:24:23.612811,149,6.704649966666667,s3,ResponseInhibition
LEFT,683.3333347,False,,,,LEFT,1235.9564000000773,2019-10-31 16:24:24.311931,2019-10-31 16:24:25.755756,150,6.704649966666667,s3,ResponseInhibition
RIGHT,1133.3333356,False,,,,RIGHT,551.0702000000265,2019-10-31 16:24:26.898359,2019-10-31 16:24:27.658436,151,6.704649966666667,s3,ResponseInhibition
RIGHT,1150.0000023,True,283.3333339,,,RIGHT,418.07023390000717,2019-10-31 16:24:28.826412,2019-10-31 16:24:29.455374,152,6.704649966666667,s3,ResponseInhibition
LEFT,1316.6666693,False,,,,LEFT,640.9856000000218,2019-10-31 16:24:30.782744,2019-10-31 16:24:31.632515,153,6.704649966666667,s3,ResponseInhibition
RIGHT,700.0000014,False,,,,RIGHT,424.20929999991586,2019-10-31 16:24:32.349418,2019-10-31 16:24:32.981861,154,6.704649966666667,s3,ResponseInhibition
LEFT,866.6666684,True,283.3333339,,,LEFT,392.06963390003233,2019-10-31 16:24:33.868318,2019-10-31 16:24:34.471648,155,6.704649966666667,s3,ResponseInhibition
LEFT,1216.6666691,False,,,,LEFT,516.0613999998986,2019-10-31 16:24:35.711508,2019-10-31 16:24:36.435461,156,6.704649966666667,s3,ResponseInhibition
