Conflict,Stimulus_Side,ITI,Previous_Response,Previous_RT,Cue_Response,Cue_Response_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
False,LEFT,1066.6666688,,,,,LEFT,438.2289469999705,2019-11-19 11:07:54.886293,2019-11-19 11:07:55.531535,133,5.1913861,S12,Conflict_Resolution
False,RIGHT,633.3333346000001,,,,,RIGHT,552.6188840000259,2019-11-19 11:07:56.181873,2019-11-19 11:07:56.941469,134,5.1913861,S12,Conflict_Resolution
True,LEFT,1366.6666694,,,,,LEFT,568.5758509999914,2019-11-19 11:07:58.326724,2019-11-19 11:07:59.102566,135,5.1913861,S12,Conflict_Resolution
True,LEFT,866.6666684,,,,,LEFT,472.7190979999705,2019-11-19 11:07:59.987197,2019-11-19 11:08:00.667149,136,5.1913861,S12,Conflict_Resolution
True,RIGHT,1283.3333359,,,,,RIGHT,552.0437669999865,2019-11-19 11:08:01.968539,2019-11-19 11:08:02.728612,137,5.1913861,S12,Conflict_Resolution
True,LEFT,1000.000002,,,,,LEFT,528.2026419999966,2019-11-19 11:08:03.747416,2019-11-19 11:08:04.482653,138,5.1913861,S12,Conflict_Resolution
True,RIGHT,550.0000011,,,,,RIGHT,631.5440380000155,2019-11-19 11:08:05.051147,2019-11-19 11:08:05.888709,139,5.1913861,S12,Conflict_Resolution
False,LEFT,1150.0000023,,,,,LEFT,377.3461360000283,2019-11-19 11:08:07.057542,2019-11-19 11:08:07.640797,140,5.1913861,S12,Conflict_Resolution
False,RIGHT,700.0000014,,,,,RIGHT,465.1494749999756,2019-11-19 11:08:08.354854,2019-11-19 11:08:09.026988,141,5.1913861,S12,Conflict_Resolution
True,RIGHT,583.3333345,,,,,RIGHT,527.9702670000006,2019-11-19 11:08:09.629920,2019-11-19 11:08:10.364305,142,5.1913861,S12,Conflict_Resolution
True,RIGHT,883.3333351,,,,,RIGHT,432.89526600005956,2019-11-19 11:08:11.266891,2019-11-19 11:08:11.907196,143,5.1913861,S12,Conflict_Resolution
True,RIGHT,650.0000013,,,,,RIGHT,400.5536079999956,2019-11-19 11:08:12.575977,2019-11-19 11:08:13.184020,144,5.1913861,S12,Conflict_Resolution
False,LEFT,1450.0000029,,,,,LEFT,396.5291929999921,2019-11-19 11:08:14.651038,2019-11-19 11:08:15.254814,145,5.1913861,S12,Conflict_Resolution
False,RIGHT,850.0000017,,,,,RIGHT,435.5219080000552,2019-11-19 11:08:16.124459,2019-11-19 11:08:16.766159,146,5.1913861,S12,Conflict_Resolution
False,RIGHT,650.0000013,,,,,RIGHT,534.1840799999318,2019-11-19 11:08:17.436937,2019-11-19 11:08:18.177968,147,5.1913861,S12,Conflict_Resolution
False,RIGHT,1100.0000022,,,,,RIGHT,426.38560799991865,2019-11-19 11:08:19.296551,2019-11-19 11:08:19.928725,148,5.1913861,S12,Conflict_Resolution
False,LEFT,666.6666680000001,,,,,LEFT,523.2459080000353,2019-11-19 11:08:20.614842,2019-11-19 11:08:21.344832,149,5.1913861,S12,Conflict_Resolution
False,RIGHT,833.333335,,,,,RIGHT,446.99500000001535,2019-11-19 11:08:22.197059,2019-11-19 11:08:22.851561,150,5.1913861,S12,Conflict_Resolution
False,LEFT,1400.0000028,,,,,LEFT,439.6037999999862,2019-11-19 11:08:24.269988,2019-11-19 11:08:24.917386,151,5.1913861,S12,Conflict_Resolution
False,RIGHT,783.3333349000001,,,,,RIGHT,474.32985199998257,2019-11-19 11:08:25.719289,2019-11-19 11:08:26.401523,152,5.1913861,S12,Conflict_Resolution
False,RIGHT,733.3333348,,,,,RIGHT,421.7853689999629,2019-11-19 11:08:27.154464,2019-11-19 11:08:27.782913,153,5.1913861,S12,Conflict_Resolution
False,LEFT,566.6666678,,,,,LEFT,540.3213749999622,2019-11-19 11:08:28.368347,2019-11-19 11:08:29.115284,154,5.1913861,S12,Conflict_Resolution
True,LEFT,966.6666686,,,,,LEFT,671.2705490000417,2019-11-19 11:08:30.099649,2019-11-19 11:08:30.978297,155,5.1913861,S12,Conflict_Resolution
False,RIGHT,1366.6666694,,,,,RIGHT,438.35483099996964,2019-11-19 11:08:32.362305,2019-11-19 11:08:33.008434,156,5.1913861,S12,Conflict_Resolution
True,RIGHT,1266.6666692000001,,,,,RIGHT,519.6939989999692,2019-11-19 11:08:34.292896,2019-11-19 11:08:35.019486,157,5.1913861,S12,Conflict_Resolution
True,RIGHT,533.3333344,,,,,RIGHT,910.7957149999493,2019-11-19 11:08:35.571014,2019-11-19 11:08:36.687790,158,5.1913861,S12,Conflict_Resolution
False,LEFT,1266.6666692000001,,,,,LEFT,529.8475990000497,2019-11-19 11:08:37.972855,2019-11-19 11:08:38.709081,159,5.1913861,S12,Conflict_Resolution
